,Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI_14,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_position
1970-01-01 00:00:00.000000047,,222.45948791503903,228.67145424701283,220.56415801938329,228.51267855827928,66034600,219.657666015625,,,60.25639260461791,7.298773347650297,7.73778012590955,-0.4390067782592535,219.657666015625,238.4559953674789,200.85933666377113,0.5745231623239356
1970-01-01 00:00:00.000000048,,222.5885009765625,225.0593965950336,221.56640705838356,223.0945966051545,49151500,220.38355255126953,,,64.94868971473838,6.580163122288695,7.506256725185379,-0.9260936028966835,220.38355255126953,238.40305690012607,202.364048202413,0.5611822717929776
1970-01-01 00:00:00.000000049,,222.2411956787109,226.03187070395737,221.3778623137636,225.2677759323044,48201800,221.20073165893555,205.36232482910157,,59.01026567936376,5.914456533105124,7.187896686769329,-1.2734401536642048,221.20073165893555,237.88725206374144,204.51421125412966,0.5311767820532461
1970-01-01 00:00:00.000000050,,223.28314208984372,225.19833806517676,220.9710219946754,222.6480544130964,39960300,222.03775863647462,206.16987945556642,,56.313277263010136,5.408608559754157,6.832039061366295,-1.4234305016121382,222.03775863647462,237.24200476071198,206.83351251223726,0.54095512014186
1970-01-01 00:00:00.000000051,,216.86276245117188,223.0747284640348,215.4635952984219,222.2808652028311,61777600,222.50762329101562,206.8742318725586,,46.477877290864186,4.43848532102669,6.353328313298374,-1.9148429922716845,222.50762329101562,236.33411762068258,208.68112896134866,0.29586796532611337
1970-01-01 00:00:00.000000052,,215.8208465576172,219.15506035064124,212.97286249707204,217.2497823474704,51391200,222.71799697875977,207.49364135742186,,38.65099146566548,3.5447204294206927,5.791606736522838,-2.2468863071021454,222.71799697875977,235.96233947294422,209.47365448457532,0.2396189948964586
1970-01-01 00:00:00.000000053,,216.2872467041016,217.80550332568987,214.3522000978136,217.02155779536065,41601300,222.90951614379884,208.09955535888673,,37.019500355269685,2.8412873160082484,5.20154285241992,-2.360255536411672,222.90951614379884,235.62949614643907,210.1895361411586,0.23969025744055042
1970-01-01 00:00:00.000000054,,216.56509399414065,217.61695646267236,214.0941983741811,215.29491873308157,36311800,223.28759307861327,208.6655780029297,,36.04277547194253,2.279949619907512,4.617224205917439,-2.3372745860099267,223.28759307861327,234.64362171646138,211.93156444076516,0.20401188219676405
1970-01-01 00:00:00.000000055,,217.1207733154297,218.63902977566391,214.4613337033208,217.50777956722112,41643800,223.38930587768556,209.24033264160155,,28.93640095915461,1.8585004919552546,4.065479463125002,-2.2069789711697476,223.38930587768556,234.4691329546639,212.3094788007072,0.21711956699754723
1970-01-01 00:00:00.000000056,,220.3756256103516,222.10227724921992,218.93675681546983,219.74053796301212,50036300,223.4791114807129,209.87958892822266,,41.29400037259316,1.7667721503687233,3.6057380005737465,-1.8389658502050232,223.4791114807129,234.42307462175626,212.53514833966955,0.3582101460702911
1970-01-01 00:00:00.000000057,,216.6841735839844,222.7572001483694,215.35446119036925,222.64804374939,62501000,223.3208366394043,210.42179626464844,,31.133935954940597,1.3802962549953293,3.1606496514580633,-1.780353396462734,223.3208366394043,234.57303066061755,212.06864261819103,0.20509471117774522
1970-01-01 00:00:00.000000058,,218.1726531982422,223.86860618805187,216.0391597412521,217.46809553371503,105568600,222.99932479858398,210.96777404785155,,25.70192497450921,1.1805109927490491,2.7646219197162605,-1.5841109269672113,222.99932479858398,234.4627597434631,211.53588985370487,0.28947533511768464
1970-01-01 00:00:00.000000059,,207.66392517089844,211.8614570593827,194.49576385779395,197.56204548052773,119548600,222.07894287109374,211.33235443115234,,18.1342118314177,0.17222787065691136,2.246143109904391,-2.0739152392474796,222.07894287109374,235.32156059920118,208.8363251429863,-0.04426617139296624
1970-01-01 00:00:00.000000060,,205.6395568847656,208.3783842596741,199.52684486531663,203.7243764243061,69660500,221.01467208862306,211.73623046875,,20.088428156796425,-0.7811883175758396,1.640676824408345,-2.421865141984185,221.01467208862306,235.93275615168164,206.09658802556447,-0.015318024046084254
1970-01-01 00:00:00.000000061,,208.20970153808597,212.00037630720823,204.80601788828693,205.3120983398537,63516400,219.86555938720704,212.12998565673828,,28.93197312674573,-1.3142385973499984,1.0496937400566764,-2.3639323374066747,219.86555938720704,235.02151930114428,204.7095994732698,0.11546949466386189
1970-01-01 00:00:00.000000062,,211.6729431152344,212.5561121759152,207.22732925913095,211.47448105001,47161100,219.15803146362305,212.5928060913086,,35.30988869092951,-1.440623521533297,0.5516302877386816,-1.9922538092719786,219.15803146362305,234.46334388986295,203.85271903738314,0.2554741732826057
1970-01-01 00:00:00.000000063,,214.5804443359375,215.11629337558463,210.3432107490655,210.47221789303092,42201600,218.4485206604004,213.10782318115236,,40.35484147363419,-1.2912882676432105,0.18304657666230323,-1.4743348443055138,218.4485206604004,233.18253681669057,203.7145045041102,0.36873652494226605
1970-01-01 00:00:00.000000064,,216.11038208007807,218.0774562105273,214.19298467780987,214.659918636134,38028100,217.62398681640624,213.63359283447267,,41.07886258600895,-1.037525861015638,-0.061067910873285,-0.9764579501423529,217.62398681640624,230.78500407790582,204.46296955490666,0.4424966662434225
1970-01-01 00:00:00.000000065,,219.8260040283203,220.441953079239,217.58074300671984,217.58074300671984,44155300,216.96439437866212,214.21462188720704,,53.95139233377106,-0.5304826136724898,-0.15495085143312598,-0.37553176223936385,216.96439437866212,228.0329397560852,205.89584900123904,0.62926764773875
1970-01-01 00:00:00.000000066,,220.2730407714844,221.5744891931242,218.2662191901357,219.13055181670975,41960600,216.621875,214.76926513671876,,56.032572446733624,-0.09152007155674369,-0.14226469545784953,0.050744623901105845,216.621875,226.75083389076417,206.4929161092358,0.6802340107636152
1970-01-01 00:00:00.000000067,,223.2534637451172,223.87935717471936,221.30624816369337,223.13425172393931,46414000,216.6615737915039,215.37716552734375,,58.836942273729186,0.49119395302952285,-0.015572965760375063,0.5067669187898979,216.6615737915039,226.89257738336138,206.43057019964644,0.8221526556231272
1970-01-01 00:00:00.000000068,,224.5747833251953,225.34969177239583,222.1904368144784,222.45867901826597,44340200,216.76088790893556,215.98132598876953,,59.89857843105822,1.047543039044598,0.19705023520061954,0.8504928038439783,216.76088790893556,227.26894964865707,206.25282616921405,0.8718047918733889
1970-01-01 00:00:00.000000069,,224.41583251953125,224.51518597934856,221.58442566604344,224.2469437652095,40687800,216.86961975097657,216.60989379882812,,59.10469863534928,1.4588114263362684,0.4494024734277493,1.009408952908519,216.86961975097657,227.65772156652855,206.08151793542459,0.849747012846883
1970-01-01 00:00:00.000000070,,225.0317840576172,225.68748051768907,223.97870407222223,224.2966230198485,30299000,216.95705184936523,217.2029507446289,,56.22095896376196,1.813541351881213,0.722230249118442,1.0913111027627709,216.95705184936523,227.98958449421804,205.92451920451242,0.8659509773587301
1970-01-01 00:00:00.000000071,,224.9224853515625,226.4921759358446,223.58130467937312,225.0417125280657,34765500,217.36003799438475,217.86864318847657,,62.172085540471514,2.0620775352082887,0.9901997063364114,1.0718778288718773,217.36003799438475,228.95264882047417,205.76742716829534,0.8261753314515786
1970-01-01 00:00:00.000000072,,223.064697265625,226.84983046212884,222.43880384726455,226.30341677619583,43695300,217.72223052978515,218.2187338256836,,57.149955374804804,2.085100537680802,1.2091798726052896,0.8759206650755123,217.72223052978515,229.5623614932542,205.8820995663161,0.7256084308663151
1970-01-01 00:00:00.000000073,,225.3596343994141,226.73063334528243,222.866020162344,224.187342377279,38677300,218.17584991455078,218.4972311401367,,84.03476417320333,2.2624485812002035,1.4198336143242725,0.8426149668759311,218.17584991455078,230.4709210640687,205.88077876503286,0.7921408260880612
1970-01-01 00:00:00.000000074,,225.6974029541016,225.7967564120236,222.4288803537143,225.28014571740596,30602200,218.63246536254883,218.75926361083984,,91.2544447408477,2.4025580888192906,1.6163785092232763,0.7861795795960143,218.63246536254883,231.34682484812546,205.9181058769722,0.777833012334099
1970-01-01 00:00:00.000000075,,226.5418701171875,227.35652605602343,223.4223624308928,224.52511915345735,35934600,219.10352020263673,219.07291595458983,,90.58619089090394,2.5523158176123673,1.8035659709010945,0.7487498467112728,219.10352020263673,232.27203583524928,205.93500457002418,0.7824293231702322
1970-01-01 00:00:00.000000076,,225.0119171142578,228.35991942602843,224.20719049274723,226.43257756563744,38052200,219.33533477783203,219.27301177978515,,82.29626394932393,2.5185136183690986,1.9465555003946955,0.5719581179744031,219.33533477783203,232.758901727058,205.91176782860606,0.7114409067983641
1970-01-01 00:00:00.000000077,,228.29039001464844,231.3999685703833,227.38634017099784,228.59837969678284,51906300,219.91564559936523,219.58591186523438,,82.60867987280184,2.724860005678437,2.102216401451444,0.6226436042269929,219.91564559936523,233.85039471552176,205.9808964832087,0.8004985717888949
1970-01-01 00:00:00.000000078,,227.5055389404297,228.89639643358683,225.99545426270925,228.68777538921813,52990800,220.3822898864746,219.97460723876952,,78.09894624201297,2.7928656649639834,2.240346254153952,0.5525194108100315,220.3822898864746,234.69132403699123,206.07325573595799,0.7489074027997163
1970-01-01 00:00:00.000000079,,221.3162078857422,227.50554667965343,219.72664341730945,227.05848641015996,50190600,221.0649040222168,220.28297912597657,,53.275094233323046,2.3205831125776797,2.2563936258386974,0.06418948673898228,221.0649040222168,234.06167558609886,208.06813245833476,0.5096679341592704
1970-01-01 00:00:00.000000080,,219.40872192382807,220.3326453956529,216.06070449558095,220.2134333758585,43840200,221.75336227416992,220.54030151367186,,48.21502849954479,1.771951655910641,2.1595052318530863,-0.3875535759424453,221.75336227416992,232.58871811741443,210.9180064309254,0.3918060290653189
1970-01-01 00:00:00.000000081,,220.92874145507807,224.0085015990201,220.0743532532445,220.1836359939166,36615400,222.38931427001953,220.8095669555664,,44.89085388632857,1.4431741335970116,2.016239012201871,-0.5730648786048596,222.38931427001953,231.17727255905723,213.60135598098182,0.41689919507450274
1970-01-01 00:00:00.000000082,,219.37890625,223.77005891628232,218.3357556594125,222.48846914066655,48423000,222.7746124267578,220.96487762451173,,38.69434692445146,1.0455049002271721,1.8220921898069316,-0.7765872895797594,222.7746124267578,230.14577750006214,215.4034473534535,0.2696628590603795
1970-01-01 00:00:00.000000083,,219.4683380126953,219.82598924771256,215.2957503769675,219.37892899374344,67180000,223.0190071105957,221.10510711669923,,39.20213293832502,0.7291602579988421,1.6035058034453138,-0.8743455454464717,223.0190071105957,229.51887494124765,216.51913927994377,0.22686605401757345
1970-01-01 00:00:00.000000084,,218.67355346679688,220.03460793809228,215.3156066383465,217.49131703149231,51591000,223.14716567993165,221.29850708007814,,36.23069638092872,0.40960075677389796,1.3647247941110308,-0.9551240373371328,223.14716567993165,229.15601378402752,217.13831757583577,0.12774793640686513
1970-01-01 00:00:00.000000085,,221.20692443847656,221.6341109819789,216.4680492147489,220.01475867053276,44587100,223.21621170043946,221.42091522216796,,42.71815510527295,0.3566580825376491,1.1631114517963543,-0.8064533692587053,223.21621170043946,229.09469679182695,217.33772660905197,0.32909820891553476
1970-01-01 00:00:00.000000086,,221.3162078857422,222.09111639532037,218.38546260882887,221.047965660362,37455600,223.26837005615235,221.47564910888673,,46.32113712816963,0.31983206766108196,0.9944555749692999,-0.674623507308218,223.26837005615235,229.0546903595342,217.4820497527705,0.3313122962386638
1970-01-01 00:00:00.000000087,,221.0479431152344,222.5778862537105,220.461797151476,222.12089674811224,36766600,223.1580940246582,221.49961456298828,,40.082284074500684,0.2659349282424728,0.8487514456239346,-0.5828165173814618,223.1580940246582,229.0290572764364,217.28713077288,0.320289208181922
1970-01-01 00:00:00.000000088,,214.90830993652344,215.80243050187988,212.52396316355507,215.12686027714844,59357400,222.6747703552246,221.30572296142577,,30.411378938923065,-0.2690940804668571,0.6251823404057762,-0.8942764208726334,222.6747703552246,229.55883110116608,215.79070960928314,-0.06409005566081956
1970-01-01 00:00:00.000000089,,215.37522888183597,215.4845116318028,213.10018001697543,214.34202255786693,45519300,222.22274017333984,221.09179626464845,,29.444093333670466,-0.6479626576875148,0.3705533407871181,-1.018515998474633,222.22274017333984,229.77981105167214,214.66566929500755,0.046946733612283235
1970-01-01 00:00:00.000000090,,219.2497711181641,221.25659276615585,216.1203190420684,216.13026348358335,59894900,221.9336395263672,220.93829223632812,,40.23571147839404,-0.6283325308720009,0.17077616645529428,-0.7991086973272952,221.9336395263672,229.48062226278915,214.38665678994522,0.32218931048757626
1970-01-01 00:00:00.000000091,,227.3763732910156,228.32018565098164,223.16405353373213,223.52170475455893,66781300,222.05633392333985,220.8619805908203,,48.66972218311153,0.04248363960547863,0.14511766108533117,-0.10263402147985254,222.05633392333985,229.88253254589338,214.23013530078632,0.8398865543959274
1970-01-01 00:00:00.000000092,,226.7107391357422,231.5688258615364,226.13452245924367,228.46919216926284,318679900,222.2386360168457,220.87972534179687,,48.839204611803886,0.514468699363988,0.21898786874106252,0.29548083062292546,222.2386360168457,230.32913191425678,214.14814011943463,0.776380037491122
1970-01-01 00:00:00.000000093,,224.99205017089844,227.95259834339623,224.33635371548323,225.8563676699032,54146000,222.22025680541992,220.80415313720704,,56.174877450854765,0.741291279479384,0.3234485508887268,0.4178427285906572,222.22025680541992,230.28252096507282,214.15799264576702,0.6718991905121259
1970-01-01 00:00:00.000000094,,225.88616943359372,227.85325878901887,224.25687274556688,227.15781488965328,43556100,222.22969512939454,220.6698553466797,,61.26468368578436,0.9818792674260521,0.4551346941961919,0.5267445732298602,222.22969512939454,230.30952159279983,214.14986866598926,0.7262718339781112
1970-01-01 00:00:00.000000095,,224.89268493652344,225.80667911779156,222.5580303354434,223.46208007568333,42308700,222.14723587036133,220.5073519897461,,57.02214434886893,1.0799322979037242,0.5800942149376984,0.49983808296602583,222.14723587036133,230.0739760973406,214.22049564338207,0.6731764248320996
1970-01-01 00:00:00.000000096,,226.03518676757807,227.008786948424,223.93895622483703,225.81662129607275,36636700,222.19839935302736,220.48558715820312,,61.96429903589183,1.2355872992121988,0.7111928317925985,0.5243944674196003,222.19839935302736,230.21568541417008,214.18111329188463,0.7392821826045611
1970-01-01 00:00:00.000000097,,226.3034210205078,228.0221418429688,225.8166284941723,226.9690618971705,34026000,222.09905090332032,220.5624658203125,,62.20722169232871,1.364856060594036,0.8419254775528859,0.5229305830411501,222.09905090332032,229.84306876928005,214.35503303736058,0.7714592211666106
1970-01-01 00:00:00.000000098,,231.4794464111328,231.4794464111328,228.15130238402676,228.53875664504176,54541900,222.29774627685546,220.74028472900392,,69.77603341189585,1.8634833998394242,1.0462370620101937,0.8172463378292305,222.29774627685546,230.7933020230304,213.80219053068052,1.0403825487468161
1970-01-01 00:00:00.000000099,,224.73373413085935,228.1512715605352,222.2798524228829,228.0221302637843,63285000,222.46862258911133,220.79013549804688,,54.819409501242504,1.6947900689147843,1.175947663391112,0.5188424055236724,222.46862258911133,231.01835776817495,213.91888741004772,0.6324667661809434
1970-01-01 00:00:00.000000100,,225.30001831054688,225.8861642954019,221.56456176324295,224.4158271126304,32880600,222.76318740844727,220.83047302246095,,55.37674910179173,1.5884827491179863,1.258454680536487,0.33002806858149936,222.76318740844727,231.2748983038977,214.25147651299685,0.6490200344713051
1970-01-01 00:00:00.000000101,,224.1972503662109,225.3298099915582,221.86259582618197,223.6707104185886,34044200,222.9266128540039,220.97716278076172,,54.15682642928979,1.399121078514014,1.2865879601319923,0.11253311838202174,222.9266128540039,231.4155033441818,214.43772236382603,0.5748412006066753
1970-01-01 00:00:00.000000102,,225.3199157714844,226.5120815901165,222.66734189828435,226.412728122226,37245100,223.22366333007812,221.16714416503908,,65.84035468688411,1.3243737497889754,1.294145118063389,0.03022863172558643,223.22366333007812,231.60494435680496,214.8423823033513,0.6250556111125254
1970-01-01 00:00:00.000000103,,220.24322509765625,224.2171205854488,219.8855738973866,223.0348842523572,39505400,223.26240768432618,221.24626373291017,,56.49517303889049,0.8457402760974162,1.2044641496701944,-0.35872387357277824,223.26240768432618,231.57749747592032,214.94731789273203,0.3184515944901722
1970-01-01 00:00:00.000000104,,224.29661560058597,224.5052366387564,221.79305702807565,222.83620769655573,31855700,223.54356079101564,221.40089416503906,,56.701818031507344,0.7844518650217935,1.1204616927405144,-0.3360098277187209,223.54356079101564,231.5809664112796,215.50615517075167,0.5468468835062723
1970-01-01 00:00:00.000000105,,228.0419921875,228.250628376416,223.3627386107029,223.76012210676075,33591100,223.88531417846679,221.61931854248047,,51.00028158860001,1.0262707366107122,1.1016235015145541,-0.0753527649038419,223.88531417846679,232.0840250049228,215.68660335201076,0.753495829833407
1970-01-01 00:00:00.000000106,,227.5452880859375,228.0022928156644,225.6874964769055,226.2935162493635,28183500,224.19676818847657,221.7627117919922,,51.26054719820781,1.16441145426532,1.1141810920647073,0.05023036220061261,224.19676818847657,232.45757751709883,215.9359588598543,0.7026750506066577
1970-01-01 00:00:00.000000107,,226.06500244140625,227.9128646118344,225.85636623992795,227.80358186995707,31759200,224.44762115478517,221.95032836914064,,51.632400729690104,1.141286250536183,1.1196021237590024,0.021684126777180568,224.44762115478517,232.60993850886163,216.2853038007087,0.5990761089320622
